ProductionVolume,ProductionCost,SupplierQuality,DefectRate,QualityScore,MaintenanceHours,AdditiveMaterialCost,DefectStatus
541,14339.458,99.89128513,2.990300121,72.71141634,15,137.1613503,1
128,19600.73929,93.58343399,2.130318492,72.40007411,0,366.0626096,1
208,11975.14276,81.48149814,2.142730749,89.91569016,4,346.8496629,0
709,17710.81896,99.85664263,4.457377896,82.27260472,20,475.9587928,1
826,5935.911029,88.15788474,0.676596092,95.31809823,4,436.2701966,1
904,10029.18575,85.74805068,4.9459219,72.29490877,23,477.2967455,1
174,6005.248066,91.15758367,3.489689349,87.67970088,18,486.4430493,1
937,19630.147,86.08615184,3.565119646,90.11794399,8,276.3234144,1
245,17254.60861,81.72915014,0.670990268,66.05928452,7,295.1642725,1
227,17788.21132,80.02856686,3.224881737,76.02357429,18,212.6487873,1
952,19069.47847,88.99166706,2.68150127,79.31269977,17,303.372961,1
141,6276.552292,96.73726844,0.976005081,74.2274956,14,160.2858793,1
455,10783.96389,91.44630371,1.750649048,72.88450384,3,368.5723843,1
140,6065.523336,99.98414598,4.506415053,87.45679576,14,109.9730139,1
133,8161.896523,85.73693291,2.974947871,68.63465591,12,194.2511025,1
116,8440.486656,85.6091013,2.360374588,88.37562981,17,183.2286793,1
776,12036.60817,83.1949892,0.827069701,97.40176786,19,475.1556286,1
252,9028.432512,83.28127177,3.713546873,82.60790085,4,157.9607007,1
477,6514.671602,85.70373192,3.662828705,84.45736947,17,456.3101803,1
687,7512.366336,95.85680091,3.263196231,62.75730808,7,149.7432885,1
698,7209.133453,98.11513581,2.796181908,94.57907614,0,360.2791945,0
728,19596.15197,99.50174339,2.45202981,71.41791149,18,227.9543873,1
973,16389.3876,84.64579308,3.169719918,84.60204662,22,226.4009474,1
441,19516.42198,97.62595091,1.550279533,99.16448679,16,499.30844,1
126,11596.1073,86.56510179,4.735665789,83.82010402,1,190.4171431,1
924,9175.527225,82.25681089,3.149575381,88.9883795,18,181.0240272,1
386,16974.39796,97.40049851,1.900366,77.81278473,15,335.7338996,1
745,9893.808771,92.72211269,2.523559329,62.41463374,17,396.3009588,1
830,9490.750606,83.29461792,4.12558155,91.90397398,1,493.0018094,1
267,8487.589883,88.59662515,1.227272273,61.39995365,5,380.5655097,1
709,6945.184673,85.7451539,1.817760301,88.02631316,6,324.7484265,0
367,8846.945915,94.73589137,3.557786102,60.91686293,5,263.6526871,1
848,10329.79623,89.06832461,1.919701429,94.49220946,5,338.0451236,1
920,15109.91312,99.7855989,4.066257568,66.30544143,8,340.3339987,1
554,5938.472633,81.09489965,1.087040692,80.57085982,7,187.0845975,0
784,8157.604095,87.10030532,3.932087767,83.88602818,23,368.4834246,1
500,17135.3546,89.63800334,0.807582717,78.30181629,21,181.7695163,1
575,7203.828854,90.06267109,0.556666757,73.63053957,20,295.9819294,1
801,10139.6772,86.31871645,4.542005835,78.71257185,8,203.9478051,1
733,17969.88383,94.58480498,3.116026476,72.45663016,11,225.1204095,1
657,7323.879667,97.49494147,2.083221037,77.52489388,17,345.550808,1
675,6241.052534,98.77438604,1.546675866,74.35651964,22,125.7940459,1
229,12268.06993,96.10186754,3.275986025,82.64819294,5,104.8139261,1
921,9536.292669,97.01160395,2.790509826,69.51696649,22,152.2480038,1
462,13451.12547,91.01090601,4.96218999,99.5462622,3,167.4827912,1
804,17057.07336,96.51776453,4.92447194,80.03479814,6,179.1491872,1
918,7057.227322,86.07007818,3.357610548,67.7664831,17,409.5724281,1
792,13710.48627,87.96957524,2.492917277,79.08266998,19,278.7431868,1
391,12582.63141,86.33826028,2.710134361,94.65660518,4,287.9744535,0
470,7161.18179,89.34774671,3.571155798,60.87227172,17,357.7336651,1
893,14359.97728,85.71159232,0.957085449,87.18216476,9,391.6435074,1
128,9104.606268,99.23222885,1.977584332,81.91871187,7,101.4033398,0
248,12317.51478,86.25689256,0.838725085,66.78231977,0,442.6901343,1
878,6234.084864,81.96089076,0.830123418,92.69905757,14,495.3739389,1
395,11893.76086,90.53634332,1.381276589,74.75538489,2,148.7229729,1
110,9596.952021,81.14198157,2.683639646,71.75208115,14,360.4322335,1
611,17335.71817,82.21086333,4.031484445,93.12500767,13,100.9655018,1
775,5854.680905,84.38778778,2.68473151,85.54100185,0,119.6117945,0
212,11279.10912,89.287005,2.009644748,95.93036335,20,214.000408,1
286,11876.47136,88.66501865,0.870588457,85.19534815,7,438.5616338,0
906,15875.09114,95.99383724,2.976329854,89.63270632,6,361.0003606,1
843,13614.31363,94.78949308,1.720708639,93.45783585,8,278.3283728,1
326,15008.18506,88.52636588,3.267203801,62.18958544,17,275.4393894,1
409,16655.73928,86.67408415,4.897344826,91.04195835,11,286.4214297,1
197,17933.0446,86.32937568,1.000914447,84.54825927,7,224.4132431,0
154,9708.132451,95.47990175,1.454564294,62.78031186,7,451.0858071,1
722,13070.34058,81.04144812,2.628925421,80.34311687,5,327.1476525,0
763,17601.62118,80.25643299,4.858762169,63.29832312,2,293.5799854,1
857,19841.76696,95.91088784,3.973143993,89.43788807,1,286.0306413,1
505,18342.78967,89.54292752,4.542031369,81.86006856,13,474.3305868,1
168,10572.00894,82.61762277,2.001716818,98.1429415,7,389.4647713,0
411,7927.497758,84.71131869,4.964173132,67.32541486,5,157.9258219,1
388,12340.88806,98.65007906,0.962747672,84.2413381,3,274.788068,0
861,16124.62178,97.19005951,0.738378077,68.46328538,4,215.3488842,1
647,12388.53606,94.195701,4.350211822,84.56259939,20,494.7474631,1
850,12247.71295,89.64450461,4.672691916,88.90598809,12,266.1582825,1
247,17573.45632,90.40647252,0.907634109,88.89217317,8,127.1480412,0
566,10421.05669,99.50489071,1.01042342,92.60295963,12,264.4848006,1
838,17896.92012,99.31540888,0.64928371,94.14200912,8,228.5401122,1
343,11102.07201,84.30538092,0.970284032,63.09086905,23,339.8330588,1
590,9923.496585,96.22209133,1.442389176,73.73068628,23,190.4312701,1
948,11809.84867,83.94485332,4.865344785,87.48490081,15,114.3894599,1
606,16436.70438,84.27074956,3.505371,79.9434515,11,138.3521501,1
464,6890.030418,93.52186068,4.003488615,67.62703787,1,213.2590358,1
581,7946.288238,88.10002197,3.992627317,82.10838281,18,239.3290526,1
300,19271.67238,98.63088814,2.907831874,76.29742611,15,433.780216,1
253,7632.374411,81.7801947,4.0887004,75.60153111,23,208.0278736,1
549,13515.90977,90.23051282,3.181133896,92.3901487,12,112.5972214,1
600,13689.717,98.37043061,1.915457439,76.30393335,4,412.2933933,0
172,12344.36693,98.08227321,3.024995489,61.05818022,22,447.567028,1
812,14671.17873,83.13058427,2.900788638,62.32253356,23,296.922495,1
395,8447.400887,87.332754,4.205538742,94.24976167,5,213.9708923,1
116,13289.93402,92.382428,4.917772478,98.4240324,20,408.855952,1
740,10582.59883,83.1878977,2.349691544,87.53637346,23,103.5593627,1
316,14925.00889,99.36044344,3.935258053,74.57473176,16,469.6112916,1
160,7118.353151,98.29498657,0.948933518,97.54401263,16,446.212658,1
715,13563.16125,83.33900358,3.995741163,86.51212346,16,317.933284,1
141,7779.055331,82.42310923,2.171376104,93.77334197,2,211.0324752,0
124,9179.645947,81.70816966,0.677255733,90.63409216,12,113.1379531,1
138,8280.647005,98.18887328,2.134607804,75.16557263,11,499.9295001,1
902,7742.566698,83.8724762,3.247892379,79.14808803,5,404.8294892,1
230,17385.66427,88.32569857,1.036625755,67.44528617,21,235.4839503,1
597,9285.613515,88.97702731,4.658155216,71.68056402,20,107.7087887,1
328,18906.85673,91.98022088,0.84952586,91.12502645,12,355.7166914,1
207,19548.89788,81.43470687,4.685030239,95.75913568,13,494.7616023,1
271,13568.90705,84.53517235,3.682118831,88.97841693,6,382.8290835,1
534,7145.01684,98.62980774,1.983704789,78.60694787,4,133.4857634,0
577,10618.22365,98.16820215,2.258376565,63.46037076,13,260.9113489,1
201,16965.98395,95.62581295,3.833642141,62.27791795,17,143.6733851,1
965,10510.86093,80.38802491,3.206619954,74.97302258,3,464.8642198,1
623,6305.258275,86.54013537,3.522393147,78.55286875,0,232.1657884,1
374,13351.77366,92.55917471,2.251240774,84.36482489,6,393.3506117,0
712,17676.81277,85.50380424,2.695160668,60.25958086,19,133.8761432,1
143,16938.89581,98.1917339,4.954403678,99.58891562,12,151.3658783,1
916,7626.847102,92.67778924,1.462652917,74.55755534,3,371.7950648,1
116,15091.46922,81.43813435,2.380352839,93.92378655,12,437.3919793,1
429,8307.563952,98.18011178,1.813204344,81.39866823,3,180.5799825,0
668,8273.113018,99.15533316,3.943001797,65.21757818,2,267.3348984,1
922,18111.0766,81.55424837,3.938056815,91.9026221,7,347.7668139,1
596,8745.034291,90.6472047,1.816004574,88.393083,19,418.5105357,1
914,8948.710198,86.06728564,0.866256425,81.0974434,7,351.2786442,1
111,5009.800861,87.85678153,0.551447045,80.58212365,16,138.1703683,1
417,18060.03551,83.59302436,2.4235274,63.49918423,14,317.1277313,1
691,16888.9222,91.56144204,2.346519175,86.23395794,3,453.8426726,0
315,14409.93403,99.15958706,4.947754454,96.44980623,5,447.2094884,1
438,16253.98646,90.06145201,2.614109341,63.72979677,23,334.0062431,1
875,7280.728511,81.65829163,1.653882663,70.54045803,21,498.2784827,1
760,11874.85392,92.40002667,4.510532485,96.09231894,5,142.049489,1
180,10268.29081,86.80445989,2.709805773,71.37375639,9,291.438143,1
826,6406.647894,97.11850379,3.196290358,86.15774689,3,410.0494557,1
584,12291.95728,88.69356297,0.930509197,81.3927266,8,156.4152472,0
473,18811.09476,83.85679218,2.223123833,83.8531042,15,489.0999046,1
809,5600.886786,83.82211245,4.749006535,76.63155606,6,241.6186181,1
299,9371.913702,95.37528361,3.152774229,71.99965882,13,240.0559016,1
636,8113.114043,85.31175197,2.050258348,61.94133803,5,185.2777205,1
565,8572.199805,95.34466788,3.315502313,89.77123757,0,215.2069856,1
188,18626.51828,84.11774622,4.596849903,89.84373849,17,331.03556,1
367,12021.03581,86.43372737,1.732957702,86.8290296,11,271.7417156,1
754,11994.49119,89.30973945,2.773025233,85.74535152,21,177.3512713,1
670,16408.63464,98.86391699,4.814107943,69.74868529,14,423.6559761,1
588,7317.38306,98.6346285,1.275782645,60.89379735,0,124.8957228,1
976,12308.98031,84.13743751,3.738487665,92.34861588,14,433.8610978,1
637,11449.77821,87.16438082,3.265164537,79.64554143,14,209.9754899,1
146,13953.66036,82.98798777,3.55853809,72.27352523,15,298.3613332,1
387,19993.36555,90.19970159,2.080488338,64.07727627,20,252.4258154,1
877,16541.73341,89.21165101,1.912457181,62.50886364,0,328.2408454,1
115,10967.98555,98.01520325,3.578943518,73.95466887,2,418.3959981,1
810,17413.29578,98.60010756,1.469944783,92.18948259,11,495.7279174,1
500,7560.62545,87.67134782,2.388446352,96.74894997,6,222.4236583,0
893,5456.955295,89.83475886,1.346785907,95.87005458,4,321.5217649,1
185,8066.725587,97.92472498,0.537371785,96.80003339,0,286.4030195,0
349,10106.17334,96.13415615,4.86525812,96.30901373,0,499.5712637,1
490,12658.71136,80.07312623,2.442663404,81.08899006,14,423.5654522,1
881,14226.93711,86.40119128,4.862073265,68.77662554,7,258.8335434,1
434,18659.08576,88.43548484,1.131455839,91.92186331,10,290.7516222,0
728,12647.81014,84.59432567,3.143150508,68.54851899,13,198.3826378,1
618,12519.13467,83.99143232,1.404383148,70.68829107,22,402.0989279,1
236,5753.645147,80.75569013,4.055333571,69.33017287,12,438.0847146,1
982,5523.67329,92.8673945,4.026663449,80.59929615,18,485.9947294,1
787,13267.39943,85.25020581,1.006732171,72.87310033,11,326.3315587,1
939,11572.6792,81.04694357,4.604290038,66.16624199,21,368.2732009,1
597,17587.70592,84.61958621,1.375833412,78.12693648,18,278.4235327,1
926,7410.193771,96.03827906,3.258398037,94.95628955,3,343.6514041,1
826,5374.574932,97.02978363,4.93535129,82.8221142,3,239.4996121,1
576,11735.58152,89.6613249,4.470784406,95.13342424,2,395.0756466,1
693,8562.178351,88.32141341,4.804537679,67.8348874,5,109.0801463,1
322,5744.2156,99.55707387,2.04169447,66.67895495,4,111.3827399,1
471,15868.9743,84.01129319,0.97509039,83.02308503,10,386.4483561,0
501,6673.894999,84.30718566,1.34756093,78.53315606,8,472.2731213,0
542,14124.7925,85.83734354,2.752227028,86.40690567,2,352.8995738,0
589,9215.746253,83.45514637,4.069533552,91.78507164,8,390.6113196,1
714,7602.440755,87.58731196,1.175691399,90.05229183,11,429.5737165,1
372,10696.27284,98.21668454,3.468791895,97.69044695,2,244.6697058,1
625,17021.68664,92.30695681,1.956099218,75.93025637,19,143.245463,1
258,10881.40365,88.23893097,2.035409326,68.25546969,16,473.2369149,1
251,16261.54474,98.68821589,3.478629786,82.0365056,20,475.428226,1
719,6882.294452,80.96928465,2.601497388,64.42972481,11,276.7362222,1
287,16591.57129,84.20552356,4.154149819,71.55404493,17,186.8678628,1
912,8553.999874,91.3177721,1.201633293,68.31552221,3,456.9417531,1
197,15160.89695,92.31105246,4.054767214,75.86254867,9,383.3706788,1
230,13486.72332,80.79115013,0.789058616,64.448663,17,103.2913402,1
904,18937.17076,88.06077516,1.373242461,61.27366978,7,143.0878806,1
270,10809.83777,92.9830793,3.452673715,86.27176019,8,493.2798571,1
282,5992.477833,93.96141093,4.347165454,84.40995913,18,115.2512715,1
463,5287.332283,92.76279805,1.637058325,88.33435744,12,213.0220041,1
138,17402.87841,86.41126449,1.972362226,86.41545761,5,319.3985379,0
626,12871.03456,81.87040247,2.917043367,64.57178725,21,173.7422465,1
987,16628.66078,88.54224893,1.452077629,71.64315526,6,192.8216345,1
596,8516.384,82.57508875,4.150203177,65.1810644,20,241.1869946,1
615,10176.25618,98.95247317,3.981364903,93.71889608,5,207.8217073,1
448,5451.558083,89.50341732,1.153812704,89.87614621,10,421.3424912,0
496,19422.38487,86.34518349,2.587233793,68.06108012,16,300.1097894,1
821,15018.0186,95.32608142,3.98672495,73.65236962,18,211.448059,1
260,18998.07632,89.95897185,2.01798289,98.66459969,11,225.2384134,1
115,8982.446111,86.20068048,3.348980702,83.76637432,20,115.9459838,1
592,14171.95417,96.23935485,0.725959047,92.04622389,20,119.7568305,1
525,15177.49952,97.34304302,3.239099422,70.58364139,23,387.1630265,1
207,9763.245504,93.46016333,1.18693841,68.40211681,12,145.1643348,1
993,17721.63853,80.93928845,4.237624963,91.35667715,17,290.3187099,1
549,19207.42194,91.3264576,2.099522586,87.43489821,6,436.9462571,0
410,18272.82677,95.26589824,1.766992382,87.23911717,22,247.3814023,1
838,16086.00464,82.73006024,4.284000395,82.10538327,4,238.3008908,1
269,9161.970196,84.57341503,0.725648104,82.54313371,15,449.2193103,1
645,9224.240632,97.6499021,2.284739597,89.42790021,21,445.9401587,1
513,19450.40481,80.40243444,2.165015933,70.80009924,3,452.0547206,1
350,5154.267439,95.05454276,1.781601684,74.11073863,22,328.7655841,1
858,15740.7496,89.47546585,4.602894494,94.86547082,0,480.9217094,1
880,15593.69244,88.93544318,3.879177771,72.35460804,3,427.5855791,1
240,14340.34311,80.14193065,0.787654239,81.85238286,2,266.2537708,0
373,19851.63269,96.38796462,3.716093522,88.10557856,3,351.8220568,1
515,9678.191536,87.19649801,2.872846099,99.99699307,0,148.7156331,0
707,10099.57796,90.81531263,4.553905525,77.41165326,11,320.5328744,1
838,6184.091044,93.54601373,1.908255278,77.12371506,12,205.2596334,1
990,11641.97205,94.05259153,3.083728998,93.70353518,1,213.4188906,1
138,8915.727894,99.11960118,2.753398736,92.22012445,8,150.2872932,0
913,10150.80053,90.62679906,2.703024078,89.24303527,6,243.2796894,1
128,17518.57685,87.99439102,2.552474298,78.5291855,12,292.5561321,1
576,19032.2677,99.07407253,1.42533264,72.95756481,21,340.1417765,1
417,7785.99608,92.8422047,3.900694651,84.3492193,1,221.9477345,1
344,10587.63397,85.96300713,2.531012147,95.04893173,0,416.8992937,0
847,18929.45843,82.52928491,4.813323238,95.35109833,17,308.3839846,1
796,5927.12691,96.85109003,1.673637922,64.3399338,6,355.2208436,1
371,6385.407922,87.24363206,3.572347278,77.13401135,17,211.2574436,1
539,7441.864838,93.20939443,4.733226858,78.58887825,18,425.6543516,1
847,13928.19251,89.41632839,3.485562454,99.1046147,7,349.7097802,1
338,7257.084065,83.9785956,4.420728084,87.11992061,22,444.9394998,1
476,19521.14572,92.03373217,4.223664319,76.28985669,11,163.9806316,1
365,11700.71791,81.21366138,2.12052972,61.04231544,10,252.2653068,1
458,12522.76941,88.2668492,3.20055773,82.6154064,8,145.2064736,1
439,8699.879237,90.93229879,1.203176029,63.84303903,3,186.2109244,1
488,12064.40379,88.72093948,2.909866472,93.37799829,6,257.8190018,0
676,14928.70449,94.97344351,1.536898873,90.10074642,16,457.8327631,1
788,16267.65705,96.55849909,3.846815667,78.4203664,10,322.8162676,1
102,16308.02124,95.42486148,2.876262899,77.16843118,1,232.1513323,0
528,13668.36669,80.77625896,2.350523132,95.89355862,22,398.7596652,1
241,18565.39662,83.88257541,1.709586933,71.53833402,17,107.8730825,1
475,17261.11771,90.73215019,4.994143168,69.96079848,21,248.0368845,1
769,16355.72172,98.69644081,0.822697344,97.56789731,11,340.3326786,1
423,5834.082825,96.6991355,0.696023063,92.36983347,8,333.2949215,0
245,5103.169433,96.85069017,1.477658302,92.82502372,10,343.023153,0
392,8186.709158,86.06416388,4.869826064,67.80775257,4,184.6003059,1
764,14952.85391,88.58895794,4.906571757,65.73183966,6,234.8316612,1
531,11167.96233,89.41411895,3.447174806,61.04118199,0,472.6261808,1
804,11036.09389,83.14743167,4.460480002,69.48166036,23,489.5902125,1
684,18268.80332,80.6213626,1.462827789,90.96761967,4,224.8153405,0
498,18433.44272,98.93805799,4.874189424,69.60153675,5,357.8014814,1
916,18637.62896,84.81425171,1.142531826,89.16413134,12,196.5187117,1
988,9708.171148,84.79897807,0.955063347,70.07633061,10,247.4114668,1
443,15365.83719,81.66758108,1.004951927,75.81169992,7,416.9338787,0
239,9074.497719,98.57015504,3.079075655,99.3264916,19,300.471492,1
286,7859.147496,91.5947423,4.014384803,69.79246925,1,439.8359839,1
904,7769.48686,93.34073714,2.1500023,75.05482509,14,351.4960983,1
160,10131.61431,98.23153775,4.900531945,72.04348722,9,351.5684741,1
479,11449.3643,86.91240338,2.454890622,64.38499945,7,113.5520113,1
809,17464.23757,92.43014622,1.177018478,79.59576569,1,399.8681437,1
906,6798.366402,80.77598909,2.596850367,75.14762653,20,491.1466112,1
539,16023.88771,83.73545056,3.555667244,87.79548343,14,289.2114241,1
418,12971.82371,96.6249161,4.245016012,92.70378188,5,163.432006,1
401,9319.18014,95.33536713,2.564457305,81.76998858,4,490.7910686,0
443,12392.29377,87.01285383,3.171230717,61.28785688,21,216.0503499,1
110,9499.131047,87.53621256,1.703051205,84.75689425,21,263.6791823,1
161,13941.22933,90.67108867,3.406624369,62.2156292,2,130.9465656,1
944,11507.65884,80.00482009,4.936873748,84.65425294,10,144.3347463,1
325,7466.082936,84.82488672,0.720741077,87.40119797,10,186.6262682,0
252,6748.746118,84.16463617,4.489388018,67.9107051,15,319.386426,1
810,13200.43523,85.00965893,3.030271262,92.77384595,2,323.1156807,1
663,18536.1955,96.11811685,1.634443968,96.44340526,8,342.4975291,0
871,10159.3653,85.59347713,4.797003695,92.52347856,2,333.5267828,1
670,15995.00161,83.83042644,2.675094364,72.20436761,18,298.0947932,1
683,14879.92032,90.08526922,1.992606133,83.4657205,10,420.8394618,0
759,18973.32371,97.31290073,1.316739327,96.59260597,13,473.5598789,1
960,17314.71526,84.82699408,1.600034946,72.82658905,1,207.9045333,1
674,13499.07888,81.57072486,4.247820687,92.80111289,6,152.0774729,1
409,14855.45747,87.12809472,3.264845042,60.37900525,9,270.0349176,1
984,18475.797,94.95303649,4.609605288,60.14586811,9,110.56895,1
342,10992.78177,91.01381089,1.543858035,90.38846641,19,453.3275495,1
592,9901.920588,96.33586739,1.045123582,90.45790329,0,195.8825041,0
465,5162.166255,99.19184295,0.527393889,91.55908751,5,319.7186519,0
429,17398.26611,95.85324954,2.785379169,97.20107352,20,146.037996,1
206,17014.71051,92.07606158,4.992381187,64.71625247,13,321.3029357,1
325,6566.817772,89.86683176,3.62734371,69.2793994,1,115.5973812,1
924,13652.86072,80.80138173,1.887775664,96.14899681,5,407.5226782,1
317,11959.72547,99.68643958,4.445863624,67.08944791,0,482.1685851,1
852,6780.636433,87.66962245,4.017750197,87.2891707,2,222.790426,1
605,19708.52341,83.04456428,0.569368247,81.21852,3,203.2858442,0
358,8220.438312,93.33417711,4.175872162,63.32774707,12,279.1979886,1
987,6008.512701,85.68576578,1.852370408,71.41054648,2,347.9894641,1
873,13922.71069,91.71556542,1.173530591,80.81488866,14,175.5849848,1
616,16083.00016,91.73535816,1.518488779,94.09400467,12,421.3231989,1
872,5486.651691,88.91459642,2.60860912,88.30153958,21,179.4139253,1
153,14880.76458,96.72237231,2.411905672,84.87532646,10,102.189688,0
146,12984.37814,85.29934123,1.799992847,79.8413156,3,309.7002334,0
826,6548.975133,88.97265183,1.27498245,71.94735935,16,146.0598845,1
788,7587.858154,90.75384257,3.930038553,64.76979645,4,379.2954902,1
620,13519.61446,93.27249442,4.955494027,76.36304138,20,166.9879983,1
198,9445.364203,95.67943701,4.000062112,61.14073976,23,426.9521582,1
119,19074.73593,87.89614566,1.831716355,68.44223557,7,288.1472532,1
989,17281.10344,92.92093888,1.601640326,77.29933503,20,326.5111618,1
852,19753.5081,83.01221906,1.479496442,76.74420743,23,174.6340661,1
672,8895.062584,98.65296201,1.115127835,61.77181724,9,158.675231,1
990,19545.85449,87.66117613,2.980987474,83.56240614,6,352.5169866,1
589,11468.50805,94.59042844,3.224301674,81.98737023,16,202.1842461,1
518,10212.78193,80.40682164,3.674761973,63.12417216,6,254.3702273,1
789,5755.242905,84.10374286,3.560960169,97.7265221,23,291.7796616,1
949,5791.478868,89.74165089,1.815499901,63.97531116,18,191.8534422,1
161,15380.16884,97.56504935,1.986399524,94.19336605,8,418.1695242,0
244,11868.93492,90.545103,3.566815409,60.01238928,23,475.7697636,1
315,8397.824391,98.59740965,2.072514384,95.2912438,1,272.7572648,0
102,14209.55459,89.67593793,1.456804353,60.78878929,21,467.0193538,1
259,8792.871774,89.80898193,2.184512692,90.31248128,19,453.0731269,1
838,13664.47632,82.39493577,1.724378709,74.46763245,18,166.4188915,1
880,10388.1312,96.05312488,0.897407245,89.52867201,5,169.3527783,1
219,17353.2834,84.93930825,4.23562506,76.06980822,9,290.9620246,1
992,17310.44241,97.99224979,4.339001251,62.83631689,12,310.3428717,1
188,12160.25597,98.21648441,1.488876351,90.70026782,1,236.4518903,0
428,10262.28664,98.86620224,0.791474898,62.85010741,9,225.1683919,1
679,10438.39695,90.40460978,3.824723468,96.88481744,9,272.5469159,1
456,17085.71789,93.5418757,1.451878816,62.03896143,4,376.1917126,1
709,9922.692242,95.5703176,2.270459702,79.17301111,21,133.7574532,1
366,8135.890606,82.62029237,0.788608635,88.92137723,3,384.2328014,0
716,6270.325128,92.0191439,1.518213131,75.72985859,22,470.4961047,1
422,12000.39681,80.68595803,4.068060252,68.68933898,1,405.4026835,1
734,12231.98148,89.95132167,4.119784011,90.36363846,6,176.6707425,1
640,17613.63066,83.09685363,1.431881712,91.37178819,17,134.9924755,1
748,8318.580447,83.65845852,2.011612303,96.90779936,16,296.1521636,1
294,10714.86911,87.30095133,1.104072886,75.04660442,10,482.5624357,0
837,17126.08608,88.64874333,0.833776836,80.25006938,20,427.623715,1
431,17354.35416,92.46344849,4.964772715,74.52513771,17,325.0934556,1
269,10769.16614,81.48856837,3.450172781,70.28327287,7,157.1925694,1
620,11886.86035,90.07383522,2.939434291,90.04131846,11,385.5347128,1
562,9549.288363,83.65250261,3.944743252,73.5860738,23,425.1992954,1
139,18988.32318,91.4795035,4.280347219,77.12597768,0,474.0276546,1
636,6779.656486,92.74809225,4.130216456,76.1469463,19,344.8464937,1
360,19006.24135,91.13418513,0.574427522,88.50644903,20,305.7863259,1
494,15257.99678,94.76591021,1.340635542,96.71182504,11,347.6728174,1
325,12973.58229,86.71218488,3.44707386,86.67024245,5,477.3010019,1
223,5489.885912,95.30213183,2.190917065,78.86330384,2,351.2508345,0
137,12133.94288,88.65534163,4.92117193,91.16820459,4,203.0367398,1
427,11116.22158,89.68368997,3.494321567,85.63885296,13,354.4605632,1
350,7418.28218,92.96204255,4.804470089,62.42441428,11,451.8978291,1
275,14846.14405,80.36716768,1.406509167,63.82654346,12,326.8008114,1
701,19567.26361,93.07988443,4.387806627,61.51667776,12,301.0795312,1
553,13432.83217,92.37170298,1.946085376,78.27265305,16,393.3476998,1
136,15721.29915,86.19694234,4.953041637,93.03413737,23,364.3954781,1
415,6026.756788,81.7158857,1.209599024,72.52332677,14,122.6750396,1
787,11265.00494,81.818709,2.823529185,75.36640732,5,390.1244564,0
895,6745.377277,98.46447494,4.067800402,96.37908433,11,263.019772,1
692,14191.93753,93.78558642,2.446891163,93.47613781,1,476.359312,0
213,19077.23237,82.54205228,2.606378271,86.6019245,3,488.3211954,0
139,14926.66599,87.13446339,4.93860108,70.67215128,19,279.4955272,1
400,6152.045725,91.84965988,2.413886676,64.68165931,20,487.5179387,1
323,10319.99307,96.7114341,3.218324453,60.64235291,11,224.328206,1
417,13259.95069,80.87321857,0.745428473,64.2804269,2,373.0577686,1
448,11048.11634,84.73266263,4.289945361,71.70385774,16,130.0218844,1
214,17504.66016,97.79497981,3.41675622,82.07160254,5,157.9957394,1
797,17220.06507,80.183311,2.318090463,62.56000331,23,445.810361,1
422,14177.4653,84.02798206,0.57276293,65.44911113,16,457.5136157,1
667,10601.86918,99.18048352,3.162509693,67.24322809,16,313.0444768,1
139,8830.045606,92.26803693,0.556960228,85.27928372,10,235.9093708,0
965,6588.114773,85.23342733,0.505416263,84.63159196,22,280.4095727,1
139,10323.46525,81.33982189,3.27244353,82.03062905,6,447.8497957,1
958,11197.58776,80.56382681,1.350576803,70.02005699,1,184.397369,1
848,15137.34388,84.89490159,1.363493974,74.84478765,18,217.9480925,1
388,14872.39736,97.62971639,3.439722046,63.86758865,1,414.1771737,1
361,6051.622095,88.31827309,0.741637346,69.05842415,21,474.1077784,1
315,10928.88973,94.40666738,1.910325027,95.90820906,12,137.170936,1
246,7726.683008,98.36570071,1.17244356,99.18766986,23,421.5089205,1
435,7352.19058,88.16080923,3.110793664,85.90638343,23,358.0273228,1
267,17409.53225,83.82554742,3.477943196,96.67293168,15,192.3086178,1
191,5628.728251,90.34235862,3.745111341,85.70967602,16,402.3268787,1
452,11287.74314,98.16167374,1.648540476,61.32785944,10,391.166426,1
670,7523.054836,96.08748828,0.901623882,99.8705034,8,156.8119246,0
670,18189.95324,81.31659687,0.854076456,63.95809207,23,300.900423,1
915,13355.6077,93.851456,2.417681968,87.30567206,8,403.3164331,1
780,8470.709546,91.43795045,4.756299841,70.11344812,13,176.6176507,1
880,12536.40931,98.14926353,1.479780654,75.67924452,12,285.106409,1
462,15972.2954,82.44962834,1.655337206,85.83736739,10,148.2964499,0
656,19371.77013,90.68072226,0.953999609,77.45949397,11,222.7339696,1
444,8306.690064,97.58925387,3.225066233,70.02184236,21,187.1779604,1
792,18292.72658,88.20047573,3.559427933,73.37784748,2,302.0284507,1
269,19014.56171,89.63989835,3.393190437,73.66192468,0,156.4861339,1
455,18746.30817,81.40921355,4.375086094,98.37295618,7,253.2603022,1
290,14531.21535,85.56287281,2.688916258,91.94452064,18,210.065162,1
766,14447.30982,86.49013298,1.105056683,78.34195086,12,398.4195657,1
521,11048.1595,98.90244897,1.802323088,67.99283681,6,379.8679093,1
799,16285.96823,85.65334721,3.48093488,92.44064441,12,137.9722119,1
106,12969.41028,89.21737471,3.259048882,66.28729886,5,481.3935552,1
232,15161.57107,93.42608847,2.889514084,68.41848869,2,397.8731672,1
